Unnamed: 0.1,Unnamed: 0,neg_word,pos_word,hyphen_word,negative_affix,tokenizer,neg_bytes,neg_correct,soft_neg_correct,pos_bytes,pos_correct,soft_pos_correct,hyphen_bytes,hyphen_correct,soft_hyphen_correct,tokenizer_type,Predict,NegMorph,tokenized_into
13215,13215,effortlessness,effortfulness,effort-lessness,less,Flan-T5-xxl,"['effortless', 'ness']",Incorrect,Correct,"['effort', 'fulness']",Incorrect,Incorrect,"['effort', '-', 'lessness']",Incorrect,Correct,sentencepiece,1,Under-segmented,effortless
13255,13255,disembarrassment,embarrassment,dis-embarrassment,dis,Flan-T5-xxl,"['dis', 'e', 'm', 'b', 'arra', 's', 's', 'ment']",Correct,Correct,"['emb', 'arra', 's', 's', 'ment']",Incorrect,Incorrect,"['dis', '-', 'e', 'm', 'b', 'arra', 's', 's', 'ment']",Correct,Correct,sentencepiece,1,Correct,dis
13265,13265,immersion,emersion,im-mersion,im,Flan-T5-xxl,['immersion'],Not segmented,Correct,"['e', 'mer', 'sion']",Incorrect,Incorrect,"['im', '-', 'mer', 'sion']",Correct,Correct,sentencepiece,1,Under-segmented,immersion
13305,13305,discouragement,encouragement,dis-couragement,dis,Flan-T5-xxl,"['discourage', 'ment']",Incorrect,Correct,['encouragement'],Not segmented,Not segmented,"['dis', '-', 'cou', 'rage', 'ment']",Correct,Correct,sentencepiece,1,Under-segmented,discourage
13415,13415,dysphoria,euphoria,dys-phoria,dys,Flan-T5-xxl,"['dys', 'phor', 'i', 'a']",Correct,Correct,"['e', 'u', 'phor', 'i', 'a']",Incorrect,Incorrect,"['dys', '-', 'phor', 'i', 'a']",Correct,Correct,sentencepiece,1,Correct,dys
13465,13465,unexpectedness,expectedness,un-expectedness,un,Flan-T5-xxl,"['unexpected', 'ness']",Incorrect,Correct,"['expected', 'ness']",Incorrect,Incorrect,"['un', '-', 'expected', 'ness']",Correct,Correct,sentencepiece,1,Under-segmented,unexpected
13495,13495,inexpensiveness,expensiveness,in-expensiveness,in,Flan-T5-xxl,"['inexpensive', 'ness']",Incorrect,Correct,"['expensive', 'ness']",Incorrect,Incorrect,"['in', '-', 'ex', 'pens', 'ive', 'ness']",Correct,Correct,sentencepiece,1,Under-segmented,inexpensive
13555,13555,infamy,fame,in-famy,in,Flan-T5-xxl,"['in', 'f', 'a', 'my']",Correct,Correct,['fame'],Not segmented,Not segmented,"['in', '-', 'f', 'a', 'my']",Correct,Correct,sentencepiece,1,Correct,in
13585,13585,fearlessness,fearfulness,fear-lessness,less,Flan-T5-xxl,"['fear', 'lessness']",Incorrect,Correct,"['fear', 'fulness']",Incorrect,Incorrect,"['fear', '-', 'lessness']",Incorrect,Correct,sentencepiece,1,Under-segmented,lessness
13655,13655,informality,formality,in-formality,in,Flan-T5-xxl,"['informal', 'ity']",Incorrect,Correct,"['formal', 'ity']",Incorrect,Incorrect,"['in', '-', 'form', 'ality']",Correct,Correct,sentencepiece,1,Under-segmented,informal
13695,13695,misfortune,good_fortune,mis-fortune,mis,Flan-T5-xxl,"['mis', 'for', 't', 'une']",Correct,Correct,"['good', '_', 'for', 't', 'une']",Incorrect,Incorrect,"['mis', '-', 'for', 't', 'une']",Correct,Correct,sentencepiece,1,Correct,mis
13775,13775,heedlessness,heedfulness,heed-lessness,less,Flan-T5-xxl,"['heed', 'lessness']",Incorrect,Correct,"['heed', 'fulness']",Incorrect,Incorrect,"['heed', '-', 'lessness']",Incorrect,Correct,sentencepiece,1,Under-segmented,lessness
13865,13865,hypoglycemia,hyperglycemia,hypo-glycemia,hypo,Flan-T5-xxl,"['hypo', 'g', 'ly', 'c', 'emia']",Correct,Correct,"['hyper', 'g', 'ly', 'c', 'emia']",Incorrect,Incorrect,"['hypo', '-', 'g', 'ly', 'c', 'emia']",Correct,Correct,sentencepiece,1,Correct,hypo
13885,13885,hypoparathyroidism,hyperparathyroidism,hypo-parathyroidism,hypo,Flan-T5-xxl,"['hypo', 'para', 't', 'hyroid', 'is', 'm']",Correct,Correct,"['hyper', 'para', 't', 'hyroid', 'is', 'm']",Incorrect,Incorrect,"['hypo', '-', 'para', 't', 'hyroid', 'is', 'm']",Correct,Correct,sentencepiece,1,Correct,hypo
13895,13895,insomnia,hypersomnia,in-somnia,in,Flan-T5-xxl,['insomnia'],Not segmented,Correct,"['hyper', 's', 'omni', 'a']",Incorrect,Incorrect,"['in', '-', 's', 'omni', 'a']",Correct,Correct,sentencepiece,1,Under-segmented,insomnia
13905,13905,hypothermia,hyperthermia,hypo-thermia,hypo,Flan-T5-xxl,"['hypo', 'therm', 'i', 'a']",Correct,Correct,"['hyper', 'therm', 'i', 'a']",Incorrect,Incorrect,"['hypo', '-', 'therm', 'i', 'a']",Correct,Correct,sentencepiece,1,Correct,hypo
13915,13915,hypotonia,hypertonia,hypo-tonia,hypo,Flan-T5-xxl,"['hypo', 't', 'onia']",Correct,Correct,"['hyper', 't', 'onia']",Incorrect,Incorrect,"['hypo', '-', 't', 'onia']",Correct,Correct,sentencepiece,1,Correct,hypo
13925,13925,hypotonicity,hypertonicity,hypo-tonicity,hypo,Flan-T5-xxl,"['hypo', 't', 'onic', 'ity']",Correct,Correct,"['hyper', 't', 'onic', 'ity']",Incorrect,Incorrect,"['hypo', '-', 't', 'onic', 'ity']",Correct,Correct,sentencepiece,1,Correct,hypo
13935,13935,hypotonus,hypertonus,hypo-tonus,hypo,Flan-T5-xxl,"['hypo', 't', 'on', 'us']",Correct,Correct,"['hyper', 't', 'on', 'us']",Incorrect,Incorrect,"['hypo', '-', 't', 'on', 'us']",Correct,Correct,sentencepiece,1,Correct,hypo
13955,13955,immediacy,mediacy,im-mediacy,im,Flan-T5-xxl,"['im', 'medi', 'acy']",Correct,Correct,"['media', 'c', 'y']",Incorrect,Incorrect,"['im', '-', 'medi', 'acy']",Correct,Correct,sentencepiece,1,Correct,im
13985,13985,out-basket,in-basket,out--basket,out,Flan-T5-xxl,"['out', '-', 'bas', 'ket']",Correct,Correct,"['in', '-', 'bas', 'ket']",Incorrect,Incorrect,"['out', '-', '-', 'bas', 'ket']",Correct,Correct,sentencepiece,1,Correct,out
14025,14025,outgo,income,out-go,out,Flan-T5-xxl,"['out', 'go']",Correct,Correct,['income'],Not segmented,Not segmented,"['out', '-', 'go']",Correct,Correct,sentencepiece,1,Correct,out
14035,14035,contraindication,indication,contra-indication,contra,Flan-T5-xxl,"['contra', 'in', 'dication']",Correct,Correct,['indication'],Not segmented,Not segmented,"['contra', '-', 'in', 'dication']",Correct,Correct,sentencepiece,1,Correct,contra
14045,14045,indispensability,dispensability,in-dispensability,in,Flan-T5-xxl,"['in', 'disp', 'en', 's', 'ability']",Correct,Correct,"['dis', 'pens', 'ability']",Incorrect,Incorrect,"['in', '-', 'disp', 'en', 's', 'ability']",Correct,Correct,sentencepiece,1,Correct,in
14055,14055,indispensableness,dispensableness,in-dispensableness,in,Flan-T5-xxl,"['indispensable', 'ness']",Incorrect,Correct,"['dis', 'pens', 'able', 'ness']",Incorrect,Incorrect,"['in', '-', 'disp', 'en', 's', 'able', 'ness']",Correct,Correct,sentencepiece,1,Under-segmented,indispensable
14065,14065,inerrancy,errancy,in-errancy,in,Flan-T5-xxl,"['in', 'er', 'r', 'ancy']",Correct,Correct,"['er', 'r', 'ancy']",Incorrect,Incorrect,"['in', '-', 'er', 'r', 'ancy']",Correct,Correct,sentencepiece,1,Correct,in
14075,14075,infallibility,fallibility,in-fallibility,in,Flan-T5-xxl,"['in', 'fall', 'ibility']",Correct,Correct,"['fall', 'ibility']",Incorrect,Incorrect,"['in', '-', 'fall', 'ibility']",Correct,Correct,sentencepiece,1,Correct,in
14095,14095,outfield,infield,out-field,out,Flan-T5-xxl,"['out', 'field']",Correct,Correct,"['in', 'field']",Incorrect,Incorrect,"['out', '-', 'field']",Correct,Correct,sentencepiece,1,Correct,out
14105,14105,infiniteness,finiteness,in-finiteness,in,Flan-T5-xxl,"['infinite', 'ness']",Incorrect,Correct,"['fi', 'nite', 'ness']",Incorrect,Incorrect,"['in', '-', 'fini', 't', 'e', 'ness']",Correct,Correct,sentencepiece,1,Under-segmented,infinite
14125,14125,outflow,inflow,out-flow,out,Flan-T5-xxl,"['out', 'flow']",Correct,Correct,"['in', 'flow']",Incorrect,Incorrect,"['out', '-', 'flow']",Correct,Correct,sentencepiece,1,Correct,out
14135,14135,efflux,influx,ef-flux,ef,Flan-T5-xxl,"['eff', 'lux']",Incorrect,Correct,['influx'],Not segmented,Not segmented,"['e', 'f', '-', 'f', 'lux']",Incorrect,Incorrect,sentencepiece,1,Under-segmented,eff
14145,14145,disingenuousness,ingenuousness,dis-ingenuousness,dis,Flan-T5-xxl,"['dis', 'ing', 'en', 'uous', 'ness']",Correct,Correct,"['in', 'gen', 'uous', 'ness']",Incorrect,Incorrect,"['dis', '-', 'ing', 'en', 'uous', 'ness']",Correct,Correct,sentencepiece,1,Correct,dis
14165,14165,outpatient,inpatient,out-patient,out,Flan-T5-xxl,"['out', 'patient']",Correct,Correct,"['in', 'patient']",Incorrect,Incorrect,"['out', '-', 'patient']",Correct,Correct,sentencepiece,1,Correct,out
14175,14175,instability,stability,in-stability,in,Flan-T5-xxl,['instability'],Not segmented,Correct,['stability'],Not segmented,Not segmented,"['in', '-', 's', 't', 'ability']",Correct,Correct,sentencepiece,1,Under-segmented,instability
14255,14255,injustice,justice,in-justice,in,Flan-T5-xxl,['injustice'],Not segmented,Correct,['justice'],Not segmented,Not segmented,"['in', '-', 'just', 'ice']",Correct,Correct,sentencepiece,1,Under-segmented,injustice
14335,14335,illicitness,licitness,il-licitness,il,Flan-T5-xxl,"['illicit', 'ness']",Incorrect,Correct,"['licit', 'ness']",Incorrect,Incorrect,"['il', '-', 'licit', 'ness']",Correct,Correct,sentencepiece,1,Under-segmented,illicit
14405,14405,unloading,loading,un-loading,un,Flan-T5-xxl,"['un', 'load', 'ing']",Correct,Correct,['loading'],Not segmented,Not segmented,"['un', '-', 'load', 'ing']",Correct,Correct,sentencepiece,1,Correct,un
14505,14505,mercilessness,mercifulness,merci-lessness,less,Flan-T5-xxl,"['merci', 'lessness']",Incorrect,Correct,"['merci', 'fulness']",Incorrect,Incorrect,"['merci', '-', 'lessness']",Incorrect,Correct,sentencepiece,1,Under-segmented,lessness
14595,14595,immortality,mortality,im-mortality,im,Flan-T5-xxl,"['immortal', 'ity']",Incorrect,Correct,['mortality'],Not segmented,Not segmented,"['im', '-', 'mor', 't', 'ality']",Correct,Correct,sentencepiece,1,Under-segmented,immortal
14625,14625,immovability,movability,im-movability,im,Flan-T5-xxl,"['im', 'mov', 'ability']",Correct,Correct,"['mov', 'ability']",Incorrect,Incorrect,"['im', '-', 'mov', 'ability']",Correct,Correct,sentencepiece,1,Correct,im
14635,14635,immovableness,movableness,im-movableness,im,Flan-T5-xxl,"['im', 'mov', 'able', 'ness']",Correct,Correct,"['mov', 'able', 'ness']",Incorrect,Incorrect,"['im', '-', 'mov', 'able', 'ness']",Correct,Correct,sentencepiece,1,Correct,im
14645,14645,immutability,mutability,im-mutability,im,Flan-T5-xxl,"['im', 'mut', 'ability']",Correct,Correct,"['mut', 'ability']",Incorrect,Incorrect,"['im', '-', 'mut', 'ability']",Correct,Correct,sentencepiece,1,Correct,im
14655,14655,immutableness,mutableness,im-mutableness,im,Flan-T5-xxl,"['im', 'mut', 'able', 'ness']",Correct,Correct,"['mut', 'able', 'ness']",Incorrect,Incorrect,"['im', '-', 'mut', 'able', 'ness']",Correct,Correct,sentencepiece,1,Correct,im
14695,14695,antinode,node,anti-node,anti,Flan-T5-xxl,"['a', 'ntino', 'de']",Incorrect,Incorrect,"['no', 'de']",Incorrect,Incorrect,"['anti', '-', 'n', 'o', 'de']",Correct,Correct,sentencepiece,1,Over-segmented,a
14775,14775,abnormality,normality,ab-normality,ab,Flan-T5-xxl,"['abnormal', 'ity']",Incorrect,Correct,"['normal', 'ity']",Incorrect,Incorrect,"['ab', '-', 'normal', 'ity']",Correct,Correct,sentencepiece,1,Under-segmented,abnormal
14815,14815,defense,offense,de-fense,de,Flan-T5-xxl,['defense'],Not segmented,Correct,['offense'],Not segmented,Not segmented,"['de', '-', 'f', 'ense']",Correct,Correct,sentencepiece,1,Under-segmented,defense
14835,14835,disorderliness,orderliness,dis-orderliness,dis,Flan-T5-xxl,"['disorder', 'lines', 's']",Incorrect,Correct,"['order', 'lines', 's']",Incorrect,Incorrect,"['dis', '-', 'order', 'lines', 's']",Correct,Correct,sentencepiece,1,Under-segmented,disorder
14845,14845,extraordinariness,ordinariness,extra-ordinariness,extra,Flan-T5-xxl,"['extraordinar', 'iness']",Incorrect,Correct,"['ordin', 'ari', 'ness']",Incorrect,Incorrect,"['extra', '-', 'or', 'din', 'ari', 'ness']",Correct,Correct,sentencepiece,1,Under-segmented,extraordinar
14875,14875,undergarment,overgarment,under-garment,under,Flan-T5-xxl,"['under', 'gar', 'ment']",Correct,Correct,"['over', 'gar', 'ment']",Incorrect,Incorrect,"['under', '-', 'gar', 'ment']",Correct,Correct,sentencepiece,1,Correct,under
14915,14915,impartiality,partiality,im-partiality,im,Flan-T5-xxl,"['impartial', 'ity']",Incorrect,Correct,"['partial', 'ity']",Incorrect,Incorrect,"['im', '-', 'part', 'i', 'ality']",Correct,Correct,sentencepiece,1,Under-segmented,impartial
14945,14945,impatience,patience,im-patience,im,Flan-T5-xxl,"['im', 'pati', 'ence']",Correct,Correct,['patience'],Not segmented,Not segmented,"['im', '-', 'pati', 'ence']",Correct,Correct,sentencepiece,1,Correct,im
14965,14965,impenetrability,penetrability,im-penetrability,im,Flan-T5-xxl,"['imp', 'e', 'net', 'r', 'ability']",Incorrect,Correct,"['pe', 'net', 'r', 'ability']",Incorrect,Incorrect,"['im', '-', 'pe', 'net', 'r', 'ability']",Correct,Correct,sentencepiece,1,Under-segmented,imp
14995,14995,imperfectibility,perfectibility,im-perfectibility,im,Flan-T5-xxl,"['imperfect', 'ibility']",Incorrect,Correct,"['perfect', 'ibility']",Incorrect,Incorrect,"['im', '-', 'perfect', 'ibility']",Correct,Correct,sentencepiece,1,Under-segmented,imperfect
15005,15005,imperfection,perfection,im-perfection,im,Flan-T5-xxl,"['imperfect', 'i', 'on']",Incorrect,Correct,['perfection'],Not segmented,Not segmented,"['im', '-', 'per', 'fection']",Correct,Correct,sentencepiece,1,Under-segmented,imperfect
15075,15075,imperviousness,perviousness,im-perviousness,im,Flan-T5-xxl,"['imp', 'er', 'vious', 'ness']",Incorrect,Correct,"['per', 'vious', 'ness']",Incorrect,Incorrect,"['im', '-', 'per', 'vious', 'ness']",Correct,Correct,sentencepiece,1,Under-segmented,imp
15115,15115,unpleasantness,pleasantness,un-pleasantness,un,Flan-T5-xxl,"['unpleasant', 'ness']",Incorrect,Correct,"['pleasant', 'ness']",Incorrect,Incorrect,"['un', '-', 'ple', 'a', 's', 'ant', 'ness']",Correct,Correct,sentencepiece,1,Under-segmented,unpleasant
15325,15325,impropriety,propriety,im-propriety,im,Flan-T5-xxl,"['im', 'prop', 'r', 'iety']",Correct,Correct,"['proprie', 't', 'y']",Incorrect,Incorrect,"['im', '-', 'prop', 'r', 'iety']",Correct,Correct,sentencepiece,1,Correct,im
15385,15385,irregularity,regularity,ir-regularity,ir,Flan-T5-xxl,"['irregular', 'ity']",Incorrect,Correct,"['regular', 'ity']",Incorrect,Incorrect,"['i', 'r', '-', 're', 'g', 'ular', 'ity']",Incorrect,Incorrect,sentencepiece,1,Under-segmented,irregular
15395,15395,overtime,regulation_time,over-time,over,Flan-T5-xxl,['overtime'],Not segmented,Correct,"['regulation', '_', 'time']",Incorrect,Incorrect,"['over', '-', 'time']",Correct,Correct,sentencepiece,1,Under-segmented,overtime
15595,15595,insanity,sanity,in-sanity,in,Flan-T5-xxl,"['in', 's', 'an', 'ity']",Correct,Correct,"['s', 'an', 'ity']",Incorrect,Incorrect,"['in', '-', 's', 'an', 'ity']",Correct,Correct,sentencepiece,1,Correct,in
15665,15665,insecurity,security,in-security,in,Flan-T5-xxl,"['in', 'security']",Correct,Correct,['security'],Not segmented,Not segmented,"['in', '-', 'security']",Correct,Correct,sentencepiece,1,Correct,in
15685,15685,integration,segregation,in-tegration,in,Flan-T5-xxl,['integration'],Not segmented,Correct,"['se', 'greg', 'ation']",Incorrect,Incorrect,"['in', '-', 't', 'e', 'g', 'ration']",Correct,Correct,sentencepiece,1,Under-segmented,integration
15855,15855,destabilisation,stabilisation,de-stabilisation,de,Flan-T5-xxl,"['de', 'stabil', 'isation']",Correct,Correct,"['stabil', 'isation']",Incorrect,Incorrect,"['de', '-', 'stabil', 'isation']",Correct,Correct,sentencepiece,1,Correct,de
15865,15865,destabilization,stabilization,de-stabilization,de,Flan-T5-xxl,"['de', 'stabil', 'ization']",Correct,Correct,"['stabil', 'ization']",Incorrect,Incorrect,"['de', '-', 'stabil', 'ization']",Correct,Correct,sentencepiece,1,Correct,de
15885,15885,astigmatism,stigmatism,a-stigmatism,a,Flan-T5-xxl,"['as', 'tig', 'm', 'atism']",Incorrect,Correct,"['stigma', 't', 'is', 'm']",Incorrect,Correct,"['a', '-', 's', 'tig', 'm', 'atism']",Correct,Correct,sentencepiece,1,Under-segmented,as
15995,15995,asynchronism,synchronism,a-synchronism,a,Flan-T5-xxl,"['a', 'synchron', 'is', 'm']",Correct,Correct,"['synchron', 'is', 'm']",Incorrect,Incorrect,"['a', '-', 'synchron', 'is', 'm']",Correct,Correct,sentencepiece,1,Correct,a
16135,16135,intractability,tractability,in-tractability,in,Flan-T5-xxl,"['intr', 'act', 'ability']",Incorrect,Correct,"['tract', 'ability']",Incorrect,Incorrect,"['in', '-', 'trac', 't', 'ability']",Correct,Correct,sentencepiece,1,Under-segmented,intr
16235,16235,unequivocalness,equivocalness,un-equivocalness,un,Flan-T5-xxl,"['une', 'qui', 'voc', 'al', 'ness']",Incorrect,Correct,"['e', 'qui', 'voc', 'al', 'ness']",Incorrect,Incorrect,"['un', '-', 'e', 'qui', 'voc', 'al', 'ness']",Correct,Correct,sentencepiece,1,Under-segmented,une
16275,16275,unstableness,stableness,un-stableness,un,Flan-T5-xxl,"['unstable', 'ness']",Incorrect,Correct,"['stable', 'ness']",Incorrect,Incorrect,"['un', '-', 's', 'table', 'ness']",Correct,Correct,sentencepiece,1,Under-segmented,unstable
16315,16315,unusualness,usualness,un-usualness,un,Flan-T5-xxl,"['unusual', 'ness']",Incorrect,Correct,"['usual', 'ness']",Incorrect,Incorrect,"['un', '-', 'us', 'ual', 'ness']",Correct,Correct,sentencepiece,1,Under-segmented,unusual
16345,16345,invariability,variability,in-variability,in,Flan-T5-xxl,"['in', 'vari', 'ability']",Correct,Correct,['variability'],Not segmented,Not segmented,"['in', '-', 'vari', 'ability']",Correct,Correct,sentencepiece,1,Correct,in
16355,16355,invariableness,variableness,in-variableness,in,Flan-T5-xxl,"['in', 'vari', 'able', 'ness']",Correct,Correct,"['variable', 'ness']",Incorrect,Incorrect,"['in', '-', 'vari', 'able', 'ness']",Correct,Correct,sentencepiece,1,Correct,in
16375,16375,invisibility,visibility,in-visibility,in,Flan-T5-xxl,"['in', 'vis', 'ibility']",Correct,Correct,['visibility'],Not segmented,Not segmented,"['in', '-', 'vis', 'ibility']",Correct,Correct,sentencepiece,1,Correct,in
16505,16505,unambiguously,ambiguously,un-ambiguously,un,Flan-T5-xxl,"['un', 'ambigu', 'ously']",Correct,Correct,"['ambigu', 'ously']",Incorrect,Incorrect,"['un', '-', 'ambigu', 'ously']",Correct,Correct,sentencepiece,1,Correct,un
16625,16625,malevolently,benevolently,mal-evolently,mal,Flan-T5-xxl,"['male', 'vol', 'ent', 'ly']",Incorrect,Correct,"['bene', 'vol', 'ent', 'ly']",Incorrect,Incorrect,"['mal', '-', 'e', 'vol', 'ent', 'ly']",Correct,Correct,sentencepiece,1,Under-segmented,male
16765,16765,unconditionally,conditionally,un-conditionally,un,Flan-T5-xxl,"['unconditional', 'ly']",Incorrect,Correct,"['condition', 'ally']",Incorrect,Incorrect,"['un', '-', 'condition', 'ally']",Correct,Correct,sentencepiece,1,Under-segmented,unconditional
16875,16875,incorrectly,correctly,in-correctly,in,Flan-T5-xxl,"['incorrect', 'ly']",Incorrect,Correct,['correctly'],Not segmented,Not segmented,"['in', '-', 'correct', 'ly']",Correct,Correct,sentencepiece,1,Under-segmented,incorrect
16935,16935,defensively,offensively,de-fensively,de,Flan-T5-xxl,"['defensive', 'ly']",Incorrect,Correct,"['offensive', 'ly']",Incorrect,Incorrect,"['de', '-', 'fensiv', 'e', 'ly']",Correct,Correct,sentencepiece,1,Under-segmented,defensive
16985,16985,indirectly,directly,in-directly,in,Flan-T5-xxl,['indirectly'],Not segmented,Correct,['directly'],Not segmented,Not segmented,"['in', '-', 'direct', 'ly']",Correct,Correct,sentencepiece,1,Under-segmented,indirectly
17035,17035,distrustfully,trustfully,dis-trustfully,dis,Flan-T5-xxl,"['distrus', 't', 'fully']",Incorrect,Correct,"['trust', 'fully']",Incorrect,Incorrect,"['dis', '-', 'trust', 'fully']",Correct,Correct,sentencepiece,1,Under-segmented,distrus
17045,17045,downwardly,upwardly,down-wardly,down,Flan-T5-xxl,"['downward', 'ly']",Incorrect,Correct,"['upward', 'ly']",Incorrect,Incorrect,"['down', '-', 'ward', 'ly']",Correct,Correct,sentencepiece,1,Under-segmented,downward
17145,17145,discouragingly,encouragingly,dis-couragingly,dis,Flan-T5-xxl,"['disc', 'our', 'aging', 'ly']",Incorrect,Correct,"['encouraging', 'ly']",Incorrect,Incorrect,"['dis', '-', 'c', 'our', 'aging', 'ly']",Correct,Correct,sentencepiece,1,Under-segmented,disc
17225,17225,inexcusably,excusably,in-excusably,in,Flan-T5-xxl,"['in', 'ex', 'cu', 's', 'ably']",Correct,Correct,"['exc', 'us', 'ably']",Incorrect,Incorrect,"['in', '-', 'ex', 'cu', 's', 'ably']",Correct,Correct,sentencepiece,1,Correct,in
