Unnamed: 0,word,negative_affix,tokenizer,bytes,correct,tokenizer_type,Negated
8292,unprofitable,un,cl100k_base,"['un', 'profit', 'able']",Correct,byte_level_bpe,True
8302,unpronounceable,un,cl100k_base,"['un', 'pron', 'ounce', 'able']",Correct,byte_level_bpe,True
8312,improper,im,cl100k_base,"['im', 'proper']",Correct,byte_level_bpe,True
8322,unprophetic,un,cl100k_base,"['un', 'pro', 'ph', 'etic']",Correct,byte_level_bpe,True
8332,unpropitious,un,cl100k_base,"['un', 'prop', 'itious']",Correct,byte_level_bpe,True
8342,disproportionate,dis,cl100k_base,"['dis', 'pro', 'portion', 'ate']",Correct,byte_level_bpe,False
8352,unprotected,un,cl100k_base,"['un', 'protected']",Correct,byte_level_bpe,True
8362,unprotective,un,cl100k_base,"['un', 'protect', 'ive']",Correct,byte_level_bpe,True
8372,unproved,un,cl100k_base,"['un', 'proved']",Correct,byte_level_bpe,True
8382,improvident,im,cl100k_base,"['im', 'pro', 'vid', 'ent']",Correct,byte_level_bpe,True
8392,unprovocative,un,cl100k_base,"['un', 'prov', 'oc', 'ative']",Correct,byte_level_bpe,True
8402,imprudent,im,cl100k_base,"['im', 'pr', 'udent']",Correct,byte_level_bpe,True
8412,nonpsychoactive,non,cl100k_base,"['non', 'psy', 'cho', 'active']",Correct,byte_level_bpe,True
8422,unpublishable,un,cl100k_base,"['un', 'publish', 'able']",Correct,byte_level_bpe,True
8432,unpublished,un,cl100k_base,"['un', 'published']",Correct,byte_level_bpe,True
8442,unpunctual,un,cl100k_base,"['un', 'p', 'unct', 'ual']",Correct,byte_level_bpe,True
8452,punctureless,less,cl100k_base,"['p', 'uncture', 'less']",Correct,byte_level_bpe,True
8462,unpunished,un,cl100k_base,"['un', 'pun', 'ished']",Correct,byte_level_bpe,True
8472,impure,im,cl100k_base,"['imp', 'ure']",Incorrect,byte_level_bpe,True
8482,purposeless,less,cl100k_base,"['purpose', 'less']",Correct,byte_level_bpe,True
8492,antipyretic,anti,cl100k_base,"['ant', 'ipy', 'ret', 'ic']",Incorrect,byte_level_bpe,False
8502,unqualified,un,cl100k_base,"['un', 'qualified']",Correct,byte_level_bpe,True
8512,unquestionable,un,cl100k_base,"['un', 'question', 'able']",Correct,byte_level_bpe,False
8522,unquiet,un,cl100k_base,"['un', 'quiet']",Correct,byte_level_bpe,True
8532,unquotable,un,cl100k_base,"['un', 'quot', 'able']",Correct,byte_level_bpe,True
8542,nonracial,non,cl100k_base,"['non', 'racial']",Correct,byte_level_bpe,True
8552,nonradioactive,non,cl100k_base,"['non', 'radio', 'active']",Correct,byte_level_bpe,True
8562,nonrandom,non,cl100k_base,"['non', 'random']",Correct,byte_level_bpe,True
8572,irrational,ir,cl100k_base,"['ir', 'r', 'ational']",Correct,byte_level_bpe,True
8582,unreactive,un,cl100k_base,"['un', 'react', 'ive']",Correct,byte_level_bpe,True
8592,unready,un,cl100k_base,"['un', 'ready']",Correct,byte_level_bpe,True
8602,unreal,un,cl100k_base,"['un', 'real']",Correct,byte_level_bpe,True
8612,unrealistic,un,cl100k_base,"['un', 'real', 'istic']",Correct,byte_level_bpe,True
8622,unreasonable,un,cl100k_base,"['un', 'reasonable']",Correct,byte_level_bpe,True
8632,unreassuring,un,cl100k_base,"['un', 're', 'ass', 'uring']",Correct,byte_level_bpe,True
8642,unreceptive,un,cl100k_base,"['un', 're', 'ceptive']",Correct,byte_level_bpe,True
8652,nonreciprocal,non,cl100k_base,"['non', 'rec', 'ipro', 'cal']",Correct,byte_level_bpe,True
8662,irreconcilable,ir,cl100k_base,"['ir', 're', 'conc', 'il', 'able']",Correct,byte_level_bpe,True
8672,unreconstructed,un,cl100k_base,"['un', 're', 'constructed']",Correct,byte_level_bpe,True
8682,unrecoverable,un,cl100k_base,"['un', 'recover', 'able']",Correct,byte_level_bpe,True
8692,irreducible,ir,cl100k_base,"['ir', 're', 'ducible']",Correct,byte_level_bpe,True
8702,unrefined,un,cl100k_base,"['un', 'ref', 'ined']",Correct,byte_level_bpe,True
8712,unreflected,un,cl100k_base,"['un', 'ref', 'lected']",Correct,byte_level_bpe,True
8722,nonreflective,non,cl100k_base,"['non', 'reflect', 'ive']",Correct,byte_level_bpe,True
8732,unregenerate,un,cl100k_base,"['un', 'reg', 'enerate']",Correct,byte_level_bpe,True
8742,unregistered,un,cl100k_base,"['un', 'registered']",Correct,byte_level_bpe,True
8752,unregretful,un,cl100k_base,"['un', 'reg', 'ret', 'ful']",Correct,byte_level_bpe,True
8762,irregular,ir,cl100k_base,"['ir', 'regular']",Correct,byte_level_bpe,False
8772,unregulated,un,cl100k_base,"['un', 'regulated']",Correct,byte_level_bpe,True
8782,unrelated,un,cl100k_base,"['un', 'related']",Correct,byte_level_bpe,True
8792,irrelevant,ir,cl100k_base,"['ir', 'relevant']",Correct,byte_level_bpe,True
8802,unreliable,un,cl100k_base,"['un', 're', 'liable']",Correct,byte_level_bpe,True
8812,irreligious,ir,cl100k_base,"['ir', 'religious']",Correct,byte_level_bpe,True
8822,irremediable,ir,cl100k_base,"['ir', 'rem', 'ed', 'iable']",Correct,byte_level_bpe,True
8832,irremovable,ir,cl100k_base,"['ir', 'rem', 'ovable']",Correct,byte_level_bpe,True
8842,unrenewable,un,cl100k_base,"['un', 're', 'new', 'able']",Correct,byte_level_bpe,True
8852,unrentable,un,cl100k_base,"['un', 'rent', 'able']",Correct,byte_level_bpe,True
8862,irreparable,ir,cl100k_base,"['ir', 're', 'parable']",Correct,byte_level_bpe,True
8872,unrepeatable,un,cl100k_base,"['un', 'repeat', 'able']",Correct,byte_level_bpe,True
8882,unrepentant,un,cl100k_base,"['un', 'rep', 'ent', 'ant']",Correct,byte_level_bpe,True
8892,nonrepetitive,non,cl100k_base,"['non', 're', 'pet', 'itive']",Correct,byte_level_bpe,True
8902,irreplaceable,ir,cl100k_base,"['ir', 'replace', 'able']",Correct,byte_level_bpe,True
8912,unreportable,un,cl100k_base,"['un', 'report', 'able']",Correct,byte_level_bpe,True
8922,unreported,un,cl100k_base,"['un', 'reported']",Correct,byte_level_bpe,True
8932,nonrepresentational,non,cl100k_base,"['non', 'represent', 'ational']",Correct,byte_level_bpe,True
8942,nonrepresentative,non,cl100k_base,"['non', 'represent', 'ative']",Correct,byte_level_bpe,True
8952,unreproducible,un,cl100k_base,"['un', 're', 'pro', 'ducible']",Correct,byte_level_bpe,True
8962,disreputable,dis,cl100k_base,"['dis', 're', 'put', 'able']",Correct,byte_level_bpe,True
8972,unrequested,un,cl100k_base,"['un', 'requested']",Correct,byte_level_bpe,True
8982,unresentful,un,cl100k_base,"['un', 'resent', 'ful']",Correct,byte_level_bpe,True
8992,unreserved,un,cl100k_base,"['un', 'reserved']",Correct,byte_level_bpe,True
9002,nonresidential,non,cl100k_base,"['non', 'res', 'idential']",Correct,byte_level_bpe,True
9012,irresistible,ir,cl100k_base,"['ir', 'res', 'ist', 'ible']",Correct,byte_level_bpe,False
9022,irresolute,ir,cl100k_base,"['ir', 'res', 'olute']",Correct,byte_level_bpe,True
9032,unrespectable,un,cl100k_base,"['un', 'respect', 'able']",Correct,byte_level_bpe,True
9042,disrespectful,dis,cl100k_base,"['dis', 'respect', 'ful']",Correct,byte_level_bpe,True
9052,irresponsible,ir,cl100k_base,"['ir', 'res', 'ponsible']",Correct,byte_level_bpe,True
9062,unresponsive,un,cl100k_base,"['un', 'responsive']",Correct,byte_level_bpe,True
9072,unrestrained,un,cl100k_base,"['un', 're', 'strained']",Correct,byte_level_bpe,True
9082,unrestricted,un,cl100k_base,"['un', 'restricted']",Correct,byte_level_bpe,True
9092,unrestrictive,un,cl100k_base,"['un', 'restrict', 'ive']",Correct,byte_level_bpe,True
9102,unretentive,un,cl100k_base,"['un', 'ret', 'ent', 'ive']",Correct,byte_level_bpe,True
9112,nonreticulate,non,cl100k_base,"['non', 'ret', 'ic', 'ulate']",Correct,byte_level_bpe,True
9122,nonretractile,non,cl100k_base,"['non', 're', 'tract', 'ile']",Correct,byte_level_bpe,True
9132,nonreturnable,non,cl100k_base,"['non', 'return', 'able']",Correct,byte_level_bpe,True
9142,unreverberant,un,cl100k_base,"['un', 're', 'ver', 'ber', 'ant']",Correct,byte_level_bpe,True
9152,irreverent,ir,cl100k_base,"['ir', 're', 'ver', 'ent']",Correct,byte_level_bpe,True
9162,irreversible,ir,cl100k_base,"['ir', 're', 'versible']",Correct,byte_level_bpe,True
9172,nonreversible,non,cl100k_base,"['non', 're', 'versible']",Correct,byte_level_bpe,True
9182,unrevived,un,cl100k_base,"['un', 'rev', 'ived']",Correct,byte_level_bpe,True
9192,irrevocable,ir,cl100k_base,"['ir', 'rev', 'oc', 'able']",Correct,byte_level_bpe,True
9202,counterrevolutionary,counter,cl100k_base,"['counter', 'revolution', 'ary']",Correct,byte_level_bpe,True
9212,unrewarding,un,cl100k_base,"['un', 'reward', 'ing']",Correct,byte_level_bpe,True
9222,unrhetorical,un,cl100k_base,"['un', 'r', 'het', 'orical']",Correct,byte_level_bpe,True
9232,unrhymed,un,cl100k_base,"['un', 'rh', 'ym', 'ed']",Correct,byte_level_bpe,True
9242,unrhythmical,un,cl100k_base,"['un', 'r', 'hythm', 'ical']",Correct,byte_level_bpe,True
9252,ribless,less,cl100k_base,"['rib', 'less']",Correct,byte_level_bpe,False
9262,unrifled,un,cl100k_base,"['un', 'rif', 'led']",Correct,byte_level_bpe,True
9272,unrigged,un,cl100k_base,"['un', 'rig', 'ged']",Correct,byte_level_bpe,True
9282,unrighteous,un,cl100k_base,"['un', 'right', 'eous']",Correct,byte_level_bpe,True
9292,nonrigid,non,cl100k_base,"['non', 'rig', 'id']",Correct,byte_level_bpe,True
9302,rimless,less,cl100k_base,"['rim', 'less']",Correct,byte_level_bpe,False
9312,roofless,less,cl100k_base,"['roof', 'less']",Correct,byte_level_bpe,True
9322,nonruminant,non,cl100k_base,"['non', 'r', 'umin', 'ant']",Correct,byte_level_bpe,True
9332,rustless,less,cl100k_base,"['rust', 'less']",Correct,byte_level_bpe,True
9342,unsaddled,un,cl100k_base,"['uns', 'add', 'led']",Incorrect,byte_level_bpe,True
9352,unsalable,un,cl100k_base,"['uns', 'al', 'able']",Incorrect,byte_level_bpe,True
9362,insane,in,cl100k_base,"['ins', 'ane']",Incorrect,byte_level_bpe,False
9372,unsanitary,un,cl100k_base,"['uns', 'an', 'itary']",Incorrect,byte_level_bpe,True
9382,unsaponified,un,cl100k_base,"['uns', 'apon', 'ified']",Incorrect,byte_level_bpe,True
9392,unsarcastic,un,cl100k_base,"['uns', 'ar', 'cast', 'ic']",Incorrect,byte_level_bpe,True
9402,insatiate,in,cl100k_base,"['ins', 'at', 'iate']",Incorrect,byte_level_bpe,True
9412,unsatisfactory,un,cl100k_base,"['uns', 'atisf', 'actory']",Incorrect,byte_level_bpe,True
9422,unsaturated,un,cl100k_base,"['uns', 'aturated']",Incorrect,byte_level_bpe,True
9432,unsavory,un,cl100k_base,"['uns', 'av', 'ory']",Incorrect,byte_level_bpe,True
9442,unscalable,un,cl100k_base,"['un', 'scal', 'able']",Correct,byte_level_bpe,True
9452,scentless,less,cl100k_base,"['s', 'cent', 'less']",Correct,byte_level_bpe,True
9462,unscheduled,un,cl100k_base,"['uns', 'cheduled']",Incorrect,byte_level_bpe,True
9472,unscholarly,un,cl100k_base,"['unsch', 'olar', 'ly']",Incorrect,byte_level_bpe,True
9482,unscientific,un,cl100k_base,"['un', 'scientific']",Correct,byte_level_bpe,True
9492,unscripted,un,cl100k_base,"['un', 'script', 'ed']",Correct,byte_level_bpe,True
9502,unscrupulous,un,cl100k_base,"['un', 'scr', 'up', 'ulous']",Correct,byte_level_bpe,True
9512,unsealed,un,cl100k_base,"['un', 'sealed']",Correct,byte_level_bpe,True
9522,unseamanlike,un,cl100k_base,"['un', 'se', 'aman', 'like']",Correct,byte_level_bpe,True
9532,unseasonable,un,cl100k_base,"['un', 'season', 'able']",Correct,byte_level_bpe,True
9542,unseasoned,un,cl100k_base,"['un', 'season', 'ed']",Correct,byte_level_bpe,True
9552,unseaworthy,un,cl100k_base,"['un', 'se', 'aw', 'orthy']",Correct,byte_level_bpe,True
9562,nonsectarian,non,cl100k_base,"['non', 'sect', 'arian']",Correct,byte_level_bpe,True
9572,insecure,in,cl100k_base,"['in', 'secure']",Correct,byte_level_bpe,True
9582,unseductive,un,cl100k_base,"['uns', 'ed', 'uctive']",Incorrect,byte_level_bpe,True
9592,unseeded,un,cl100k_base,"['un', 'seed', 'ed']",Correct,byte_level_bpe,True
9602,seedless,less,cl100k_base,"['seed', 'less']",Correct,byte_level_bpe,True
9612,unselected,un,cl100k_base,"['un', 'selected']",Correct,byte_level_bpe,True
9622,unselfish,un,cl100k_base,"['un', 'self', 'ish']",Correct,byte_level_bpe,True
9632,unsensational,un,cl100k_base,"['uns', 'ens', 'ational']",Incorrect,byte_level_bpe,True
9642,insensible,in,cl100k_base,"['ins', 'ensible']",Incorrect,byte_level_bpe,True
9652,insensitive,in,cl100k_base,"['ins', 'ensitive']",Incorrect,byte_level_bpe,True
9662,desensitizing,de,cl100k_base,"['des', 'ens', 'it', 'izing']",Incorrect,byte_level_bpe,False
9672,extrasensory,extra,cl100k_base,"['extras', 'ens', 'ory']",Incorrect,byte_level_bpe,False
9682,unsent,un,cl100k_base,"['uns', 'ent']",Incorrect,byte_level_bpe,True
9692,insentient,in,cl100k_base,"['ins', 'ent', 'ient']",Incorrect,byte_level_bpe,True
9702,antiseptic,anti,cl100k_base,"['ant', 'ise', 'ptic']",Incorrect,byte_level_bpe,True
9712,unserviceable,un,cl100k_base,"['un', 'service', 'able']",Correct,byte_level_bpe,True
9722,unservile,un,cl100k_base,"['uns', 'erv', 'ile']",Incorrect,byte_level_bpe,True
9732,unsettled,un,cl100k_base,"['unset', 't', 'led']",Incorrect,byte_level_bpe,True
9742,asexual,a,cl100k_base,"['as', 'exual']",Incorrect,byte_level_bpe,True
9752,unsexy,un,cl100k_base,"['un', 'sexy']",Correct,byte_level_bpe,True
9762,unshaded,un,cl100k_base,"['un', 'sh', 'aded']",Correct,byte_level_bpe,True
9772,unshapely,un,cl100k_base,"['un', 'sh', 'ap', 'ely']",Correct,byte_level_bpe,True
9782,unshared,un,cl100k_base,"['un', 'shared']",Correct,byte_level_bpe,True
9792,unshaven,un,cl100k_base,"['un', 'sh', 'aven']",Correct,byte_level_bpe,True
9802,unsheared,un,cl100k_base,"['uns', 'he', 'ared']",Incorrect,byte_level_bpe,True
9812,unsheathed,un,cl100k_base,"['uns', 'he', 'athed']",Incorrect,byte_level_bpe,True
9822,unshelled,un,cl100k_base,"['un', 'sh', 'elled']",Correct,byte_level_bpe,True
9832,unshockable,un,cl100k_base,"['un', 'sh', 'ock', 'able']",Correct,byte_level_bpe,True
9842,unshod,un,cl100k_base,"['un', 'sh', 'od']",Correct,byte_level_bpe,True
9852,unshrinkable,un,cl100k_base,"['un', 'sh', 'rink', 'able']",Correct,byte_level_bpe,True
9862,unshuttered,un,cl100k_base,"['un', 'sh', 'utter', 'ed']",Correct,byte_level_bpe,True
9872,unsigned,un,cl100k_base,['unsigned'],Not segmented,byte_level_bpe,True
9882,insignificant,in,cl100k_base,"['ins', 'ign', 'ificant']",Incorrect,byte_level_bpe,True
9892,nonsignificant,non,cl100k_base,"['n', 'ons', 'ign', 'ificant']",Incorrect,byte_level_bpe,True
9902,unsilenced,un,cl100k_base,"['uns', 'il', 'enced']",Incorrect,byte_level_bpe,True
9912,dissimilar,dis,cl100k_base,"['d', 'iss', 'imilar']",Incorrect,byte_level_bpe,True
9922,insincere,in,cl100k_base,"['ins', 'inc', 'ere']",Incorrect,byte_level_bpe,True
9932,unsinkable,un,cl100k_base,"['uns', 'ink', 'able']",Incorrect,byte_level_bpe,True
9942,unsized,un,cl100k_base,"['uns', 'ized']",Incorrect,byte_level_bpe,True
9952,unskilled,un,cl100k_base,"['un', 'sk', 'illed']",Correct,byte_level_bpe,True
9962,skinless,less,cl100k_base,"['skin', 'less']",Correct,byte_level_bpe,True
9972,sleeveless,less,cl100k_base,"['s', 'lee', 've', 'less']",Correct,byte_level_bpe,True
9982,nonslippery,non,cl100k_base,"['n', 'ons', 'lip', 'pery']",Incorrect,byte_level_bpe,True
9992,smokeless,less,cl100k_base,"['sm', 'oke', 'less']",Correct,byte_level_bpe,True
10002,unsociable,un,cl100k_base,"['uns', 'oci', 'able']",Incorrect,byte_level_bpe,True
10012,unsocial,un,cl100k_base,"['uns', 'ocial']",Incorrect,byte_level_bpe,True
10022,unsold,un,cl100k_base,"['uns', 'old']",Incorrect,byte_level_bpe,True
10032,soleless,less,cl100k_base,"['sole', 'less']",Correct,byte_level_bpe,False
10042,insoluble,in,cl100k_base,"['ins', 'ol', 'uble']",Incorrect,byte_level_bpe,True
10052,unsolved,un,cl100k_base,"['uns', 'olved']",Incorrect,byte_level_bpe,True
10062,insolvent,in,cl100k_base,"['ins', 'ol', 'vent']",Incorrect,byte_level_bpe,True
10072,subsonic,sub,cl100k_base,"['sub', 'son', 'ic']",Correct,byte_level_bpe,True
10082,supersonic,super,cl100k_base,"['sup', 'ersonic']",Incorrect,byte_level_bpe,False
10092,unsound,un,cl100k_base,"['uns', 'ound']",Incorrect,byte_level_bpe,True
10102,unsoured,un,cl100k_base,"['uns', 'oured']",Incorrect,byte_level_bpe,True
10112,unspaced,un,cl100k_base,"['un', 'sp', 'aced']",Correct,byte_level_bpe,False
10122,nonspatial,non,cl100k_base,"['non', 'sp', 'atial']",Correct,byte_level_bpe,True
10132,nonspeaking,non,cl100k_base,"['n', 'ons', 'pe', 'aking']",Incorrect,byte_level_bpe,True
10142,unspecialized,un,cl100k_base,"['uns', 'pecial', 'ized']",Incorrect,byte_level_bpe,True
10152,nonspecific,non,cl100k_base,"['n', 'ons', 'pecific']",Incorrect,byte_level_bpe,True
10162,unspecified,un,cl100k_base,"['un', 'specified']",Correct,byte_level_bpe,False
10172,nonspherical,non,cl100k_base,"['n', 'ons', 'pherical']",Incorrect,byte_level_bpe,True
10182,spineless,less,cl100k_base,"['sp', 'ine', 'less']",Correct,byte_level_bpe,True
10192,spiritless,less,cl100k_base,"['spirit', 'less']",Correct,byte_level_bpe,True
10202,unstable,un,cl100k_base,"['un', 'stable']",Correct,byte_level_bpe,True
10212,unstaged,un,cl100k_base,"['un', 'st', 'aged']",Correct,byte_level_bpe,True
10222,unstained,un,cl100k_base,"['un', 'st', 'ained']",Correct,byte_level_bpe,True
10232,nonstandard,non,cl100k_base,"['non', 'standard']",Correct,byte_level_bpe,True
10242,starless,less,cl100k_base,"['star', 'less']",Correct,byte_level_bpe,True
10252,unstatesmanlike,un,cl100k_base,"['un', 'states', 'man', 'like']",Correct,byte_level_bpe,True
10262,unsteady,un,cl100k_base,"['un', 'steady']",Correct,byte_level_bpe,True
10272,stemless,less,cl100k_base,"['stem', 'less']",Correct,byte_level_bpe,True
10282,nonsteroidal,non,cl100k_base,"['non', 'ster', 'oidal']",Correct,byte_level_bpe,True
10292,unstimulating,un,cl100k_base,"['un', 'stim', 'ulating']",Correct,byte_level_bpe,True
10302,astomatous,a,cl100k_base,"['ast', 'omat', 'ous']",Incorrect,byte_level_bpe,True
10312,unstoppable,un,cl100k_base,"['un', 'st', 'oppable']",Correct,byte_level_bpe,True
10322,unstratified,un,cl100k_base,"['un', 'str', 'at', 'ified']",Correct,byte_level_bpe,True
10332,unstressed,un,cl100k_base,"['un', 'st', 'ressed']",Correct,byte_level_bpe,True
10342,unstructured,un,cl100k_base,"['un', 'structured']",Correct,byte_level_bpe,True
10352,unstuck,un,cl100k_base,"['un', 'st', 'uck']",Correct,byte_level_bpe,True
10362,unstudied,un,cl100k_base,"['un', 'stud', 'ied']",Correct,byte_level_bpe,True
10372,styleless,less,cl100k_base,"['style', 'less']",Correct,byte_level_bpe,True
10382,nonsubmersible,non,cl100k_base,"['non', 'sub', 'mers', 'ible']",Correct,byte_level_bpe,True
10392,insubordinate,in,cl100k_base,"['ins', 'ub', 'ordinate']",Incorrect,byte_level_bpe,True
10402,insubstantial,in,cl100k_base,"['ins', 'ub', 'stantial']",Incorrect,byte_level_bpe,True
10412,subsurface,sub,cl100k_base,"['sub', 'surface']",Correct,byte_level_bpe,False
10422,unsuccessful,un,cl100k_base,"['un', 'successful']",Correct,byte_level_bpe,True
10432,insufficient,in,cl100k_base,"['ins', 'ufficient']",Incorrect,byte_level_bpe,True
10442,sugarless,less,cl100k_base,"['s', 'ugar', 'less']",Correct,byte_level_bpe,True
10452,subhuman,sub,cl100k_base,"['sub', 'human']",Correct,byte_level_bpe,True
10462,subjacent,sub,cl100k_base,"['subj', 'acent']",Incorrect,byte_level_bpe,False
10472,unsupervised,un,cl100k_base,"['uns', 'up', 'ervised']",Incorrect,byte_level_bpe,True
10482,unsupported,un,cl100k_base,['unsupported'],Not segmented,byte_level_bpe,True
10492,unsupportive,un,cl100k_base,"['uns', 'upport', 'ive']",Incorrect,byte_level_bpe,True
10502,nonsuppurative,non,cl100k_base,"['n', 'ons', 'up', 'pur', 'ative']",Incorrect,byte_level_bpe,True
10512,unsure,un,cl100k_base,"['uns', 'ure']",Incorrect,byte_level_bpe,True
10522,nonsurgical,non,cl100k_base,"['n', 'ons', 'urgical']",Incorrect,byte_level_bpe,True
10532,insurmountable,in,cl100k_base,"['ins', 'ur', 'mount', 'able']",Incorrect,byte_level_bpe,True
10542,unsurprised,un,cl100k_base,"['uns', 'ur', 'pr', 'ised']",Incorrect,byte_level_bpe,True
10552,unsurprising,un,cl100k_base,"['uns', 'ur', 'prising']",Incorrect,byte_level_bpe,True
10562,unsusceptible,un,cl100k_base,"['uns', 'us', 'cept', 'ible']",Incorrect,byte_level_bpe,True
10572,unswept,un,cl100k_base,"['uns', 'we', 'pt']",Incorrect,byte_level_bpe,True
10582,unsworn,un,cl100k_base,"['un', 'sw', 'orn']",Correct,byte_level_bpe,True
