word,neg_score,pos_score,label,checked
bridgeable,0.0,0.375,1,unchecked
detransitivize,0.0,0.0,2,checked
decolonise,0.0,0.0,2,checked
degrade,0.0,0.0,0,checked
nonproliferation,0.0,0.0,2,checked
benignity,0.375,0.5,2,unchecked
activation,0.0,0.0,2,unchecked
sufficient,0.0,0.0,2,unchecked
inutility,0.25,0.375,0,checked
insensitiveness,0.625,0.125,0,checked
toothed,0.0,0.0,2,unchecked
tolerantly,0.0,0.25,2,unchecked
convincingly,0.0,0.375,1,unchecked
proved,0.0,0.0,2,unchecked
familiar,0.125,0.25,2,unchecked
unspecialized,0.75,0.0,0,checked
impossible,0.75,0.0,0,checked
responsibility,0.0,0.0,2,unchecked
unbarreled,0.75,0.0,2,checked
available,0.0,0.375,1,unchecked
separably,0.0,0.0,2,unchecked
ineligible,0.25,0.125,0,checked
quiet,0.625,0.125,0,unchecked
membered,0.0,0.0,2,unchecked
unrhetorical,0.125,0.125,2,checked
nonresident,0.0,0.0,2,checked
incorruptibility,0.75,0.25,1,checked
appealable,0.0,0.5,1,unchecked
incurableness,0.125,0.125,0,checked
unpatriotic,0.25,0.375,0,checked
bracteate,0.0,0.0,2,unchecked
incoherently,0.0,0.25,0,checked
composed,0.0,0.0,2,unchecked
intolerably,0.375,0.0,0,checked
unemployment,0.625,0.0,0,checked
cheerfully,0.0,0.375,1,unchecked
handed,0.0,0.0,2,unchecked
wariness,0.0,0.5,1,unchecked
landless,0.0,0.0,2,checked
dissociate,0.0,0.0,2,checked
unconvincing,0.0,0.0,0,checked
segregation,0.0,0.0,2,unchecked
desynchronization,0.0,0.0,2,checked
impenetrable,0.75,0.0,2,checked
permissible,0.0,0.0,2,unchecked
uncommitted,0.75,0.0,0,checked
discriminating,0.0,0.0,2,unchecked
unapproachability,0.75,0.125,0,checked
septic,0.625,0.0,0,unchecked
able,0.0,0.125,2,unchecked
unforgettable,0.5,0.125,1,checked
disapprobation,0.5,0.5,0,checked
unrewarding,0.0,0.0,0,checked
immutable,0.625,0.0,2,checked
easy,0.25,0.625,1,unchecked
persuasive,0.0,0.0,2,unchecked
omnivorous,0.125,0.0,2,unchecked
systematically,0.0,0.25,2,unchecked
bedless,0.0,0.0,2,checked
denationalise,0.0,0.0,2,checked
detached,0.0,0.0,2,checked
quietly,0.375,0.0,0,unchecked
conjunctive,0.0,0.0,2,unchecked
amended,0.0,0.0,2,unchecked
decalcify,0.0,0.0,2,checked
noncausative,0.25,0.0,2,checked
written,0.0,0.0,2,unchecked
irregular,0.5,0.0,2,checked
mindfully,0.0,0.375,1,unchecked
benevolently,0.0,0.375,1,unchecked
historical,0.0,0.0,2,unchecked
impenitent,0.0,0.0,0,checked
appendaged,0.0,0.0,2,unchecked
disorderliness,0.25,0.0,0,checked
permanent,0.0,0.0,2,unchecked
uncouple,0.0,0.0,2,checked
dehumanize,0.0,0.0,0,checked
nonexplosive,0.375,0.0,2,checked
acyclic,0.0,0.0,2,checked
unmelodious,0.625,0.125,0,checked
enlivened,0.0,0.0,2,unchecked
braid,0.0,0.0,2,unchecked
insalubrity,0.25,0.5,0,checked
bellied,0.0,0.0,2,unchecked
nonmoving,0.0,0.0,2,checked
unmade,0.0,0.0,2,checked
conditional,0.0,0.375,1,unchecked
gracelessly,0.0,0.0,0,checked
unhesitatingly,0.0,0.0,2,checked
animate,0.0,0.0,2,unchecked
agreeably,0.0,0.375,1,unchecked
reflected,0.0,0.0,2,unchecked
mutable,0.0,0.625,1,unchecked
ungracious,0.0,0.75,0,checked
dishonestly,0.0,0.25,0,checked
feathered,0.0,0.0,2,unchecked
saponified,0.0,0.0,2,unchecked
unenlivened,0.625,0.0,0,checked
seamanlike,0.0,0.0,2,unchecked
unwrapped,0.625,0.0,2,checked
approvingly,0.0,0.375,1,unchecked
competitively,0.0,0.0,2,unchecked
infect,0.0,0.0,2,unchecked
string,0.0,0.0,2,unchecked
unavailability,0.625,0.25,0,checked
desensitize,0.0,0.0,2,checked
disliked,0.0,0.0,0,checked
incompatible,0.25,0.25,0,checked
similar,0.25,0.375,2,unchecked
orthodox,0.0,0.0,2,unchecked
impermeable,0.0,0.0,2,checked
underpay,0.0,0.0,0,checked
nonpregnant,0.0,0.0,2,checked
institutionalized,0.0,0.0,2,unchecked
inexpressible,0.0,0.0,2,checked
trimmed,0.0,0.0,2,unchecked
unadaptability,0.5,0.25,0,checked
overshoot,0.0,0.0,2,unchecked
punctual,0.0,0.0,2,unchecked
indestructible,0.125,0.375,1,checked
sensitive,0.0,0.0,2,unchecked
disobediently,0.0,0.125,0,checked
transitive,0.0,0.0,2,unchecked
nonsubmersible,0.625,0.0,2,checked
conclusiveness,0.125,0.375,2,unchecked
stuck,0.0,0.0,2,unchecked
regenerate,0.0,0.0,2,unchecked
unservile,0.0,0.0,2,checked
inexactness,0.75,0.125,0,checked
moral,0.125,0.625,1,unchecked
outflow,0.0,0.0,2,checked
undergarment,0.0,0.0,2,checked
frozen,0.0,0.0,2,unchecked
centralization,0.0,0.0,2,unchecked
sinkable,0.0,0.625,1,unchecked
irrevocable,0.75,0.0,2,checked
dysphemistic,0.75,0.0,0,checked
laced,0.0,0.0,2,unchecked
incorporeal,0.0,0.0,2,checked
unperceptiveness,0.0,0.625,0,checked
joylessly,0.0,0.25,0,checked
nonastringent,0.0,0.0,2,checked
deflationary,0.0,0.125,0,checked
unevenly,0.0,0.0,2,checked
civil,0.0,0.125,2,unchecked
unapproachable,0.375,0.0,0,checked
frequently,0.0,0.0,2,unchecked
unmelted,0.25,0.0,2,checked
undomestic,0.625,0.0,2,checked
descriptive,0.0,0.0,2,unchecked
construction,0.0,0.0,2,unchecked
reputability,0.0,0.75,1,unchecked
literate,0.0,0.0,2,unchecked
edifying,0.0,0.0,2,unchecked
tolerable,0.0,0.125,2,unchecked
pleasing,0.0,0.0,2,unchecked
muzzle,0.0,0.0,2,unchecked
unfrozen,0.125,0.0,2,checked
unlikeness,0.5,0.0,0,checked
variability,0.375,0.125,2,unchecked
unemployed,0.625,0.0,0,checked
consolable,0.0,0.125,2,unchecked
disentangle,0.0,0.0,2,checked
unpointedness,0.0,0.0,2,checked
unsusceptibility,0.25,0.125,2,checked
tubed,0.0,0.0,2,unchecked
unrecognizably,0.0,0.375,2,checked
unappealable,0.5,0.0,0,checked
type,0.0,0.0,2,unchecked
wholesome,0.0,0.0,2,unchecked
corrected,0.0,0.0,2,unchecked
germfree,0.0,0.0,1,checked
dishonest,0.0,0.0,0,checked
influx,0.0,0.0,2,unchecked
originality,0.0,0.0,2,unchecked
unvoiced,0.0,0.0,2,checked
truthful,0.0,0.0,2,unchecked
potent,0.0,0.0,2,unchecked
seemliness,0.0,0.5,1,unchecked
directness,0.0,0.25,2,unchecked
exportable,0.0,0.75,1,unchecked
respectfully,0.0,0.125,2,unchecked
unlighted,0.75,0.0,2,checked
expired,0.0,0.0,2,unchecked
uncivilly,0.0,0.25,0,checked
increment,0.0,0.0,2,checked
waxed,0.0,0.0,2,unchecked
coastal,0.0,0.0,2,unchecked
audible,0.0,0.375,1,unchecked
unmindful,0.75,0.125,0,checked
inadequately,0.375,0.0,0,checked
subordination,0.0,0.125,2,unchecked
elasticity,0.0,0.0,2,unchecked
inconspicuous,0.5,0.125,2,checked
unlawful,0.75,0.0,0,checked
intelligibly,0.0,0.125,2,unchecked
precedentedly,0.0,0.0,2,unchecked
legless,0.0,0.0,2,checked
unmemorably,0.0,0.25,0,checked
decisiveness,0.0,0.25,2,unchecked
integrative,0.25,0.125,2,unchecked
illiberality,0.5,0.125,0,checked
truthfully,0.0,0.125,2,unchecked
disproportion,0.0,0.25,0,checked
validate,0.0,0.0,2,unchecked
unchivalrously,0.0,0.25,0,checked
unbelievably,0.5,0.0,2,checked
uninformed,0.125,0.25,0,checked
unflattering,0.0,0.0,0,checked
hypoglycemia,0.625,0.0,0,checked
inactivation,0.0,0.0,2,checked
usual,0.0,0.125,2,unchecked
noncrystalline,0.0,0.0,2,checked
paintable,0.0,0.0,2,unchecked
engagement,0.0,0.0,2,unchecked
stable,0.0,0.0,2,unchecked
uncamphorated,0.25,0.0,2,checked
meaningfulness,0.125,0.75,1,unchecked
unjustifiably,0.0,0.0,0,checked
disloyally,0.375,0.0,0,checked
skillfulness,0.0,0.25,2,unchecked
incompressibility,0.125,0.0,2,checked
perfectibility,0.0,0.375,1,unchecked
memberless,0.0,0.0,2,checked
merited,0.0,0.0,2,unchecked
wary,0.0,0.625,1,unchecked
inadvisable,0.625,0.125,0,checked
enthusiastically,0.0,0.375,1,unchecked
dynamic,0.25,0.375,2,unchecked
nonuniformity,0.25,0.5,2,checked
gutlessness,0.5,0.0,0,checked
uncommunicative,0.625,0.125,0,checked
hornless,0.0,0.0,2,checked
starless,0.0,0.0,2,checked
uncongenial,0.667,0.333,0,checked
adroitly,0.0,0.625,1,unchecked
avenged,0.0,0.0,2,unchecked
paved,0.0,0.0,2,unchecked
malignity,0.875,0.0,0,checked
crescendo,0.0,0.0,2,unchecked
belief,0.0,0.125,2,unchecked
inequity,0.625,0.25,0,checked
unsinkable,0.625,0.0,2,checked
immodestly,0.0,0.25,0,checked
desensitizing,0.0,0.0,2,checked
decriminalize,0.0,0.0,2,checked
unscrupulousness,0.5,0.5,0,checked
infertility,0.375,0.0,0,checked
unprintable,0.25,0.75,2,checked
unusual,0.625,0.125,2,checked
expedient,0.5,0.25,2,unchecked
determinate,0.0,0.0,2,unchecked
offshore,0.0,0.0,2,checked
seeded,0.0,0.0,2,unchecked
sheathe,0.0,0.0,2,unchecked
unabused,0.25,0.375,2,checked
inefficacious,0.0,0.25,0,checked
clutter,0.125,0.0,2,unchecked
dissimilar,0.0,0.0,2,checked
backed,0.0,0.0,2,unchecked
incomparably,0.0,0.0,2,checked
anhydrous,0.0,0.0,2,checked
euphemistic,0.625,0.0,0,unchecked
unpredictability,0.5,0.25,2,checked
hopeless,0.0,0.0,0,checked
unanalyzed,0.625,0.125,2,checked
ability,0.0,0.5,1,unchecked
unseemliness,0.25,0.25,0,checked
seductive,0.0,0.0,2,unchecked
destructive,0.0,0.0,0,checked
lodge,0.0,0.0,2,unchecked
audibility,0.125,0.5,1,unchecked
realistically,0.0,0.125,2,unchecked
healthy,0.0,0.75,1,unchecked
unskilled,0.625,0.0,0,checked
iodinating,0.0,0.0,2,unchecked
emulsify,0.0,0.0,2,unchecked
centralizing,0.0,0.0,2,unchecked
declassification,0.0,0.0,2,checked
unstratified_language,0.0,0.0,2,checked
uncharged,0.0,0.0,2,checked
structured,0.0,0.0,2,unchecked
ungrudgingly,0.0,0.375,1,checked
naturalize,0.0,0.0,2,unchecked
ahistorical,0.375,0.0,2,checked
loamy,0.0,0.0,2,unchecked
bloodless,0.0,0.0,2,checked
malevolence,0.875,0.0,0,checked
steroidal,0.0,0.0,2,unchecked
unethically,0.375,0.0,0,checked
careful,0.0,0.0,2,unchecked
toeless,0.0,0.0,2,checked
unfriendliness,0.625,0.0,0,checked
accurate,0.0,0.0,2,unchecked
unusualness,0.125,0.5,2,checked
unlamented,0.875,0.0,0,checked
solved,0.0,0.0,2,unchecked
unseasonableness,0.25,0.0,2,checked
unadventurous,0.375,0.25,2,checked
violently,0.0,0.125,2,unchecked
agnostic,0.0,0.0,2,checked
inconspicuously,0.0,0.0,2,checked
unforgivingly,0.0,0.0,0,checked
inglorious,0.5,0.125,0,checked
pyretic,0.5,0.0,0,unchecked
unsaturated,0.0,0.25,2,checked
unbranded,0.75,0.0,2,checked
unsealed,0.625,0.0,2,checked
sensitise,0.0,0.0,2,unchecked
unsuccessfully,0.125,0.0,0,checked
honorably,0.0,0.25,2,unchecked
affected,0.0,0.375,1,unchecked
immaturity,0.625,0.0,0,checked
uninterested,0.625,0.0,0,checked
ethical,0.0,0.0,2,unchecked
decriminalization,0.0,0.0,2,checked
soured,0.0,0.0,2,unchecked
indecision,0.0,0.0,0,checked
ovulation,0.0,0.0,2,unchecked
hyperglycemia,0.375,0.25,2,unchecked
stoppable,0.0,0.625,1,unchecked
offstage,0.0,0.0,2,checked
unmanfully,0.5,0.0,0,checked
scheduled,0.0,0.0,2,unchecked
unevenness,0.625,0.125,2,checked
inhumaneness,0.5,0.5,0,checked
inactivity,0.125,0.0,0,checked
unguided,0.625,0.0,0,checked
imperceptible,0.625,0.25,2,checked
indecent,0.0,0.0,0,checked
inexcusable,0.625,0.0,0,checked
aperiodic,0.0,0.0,2,checked
clean,0.0,0.0,2,unchecked
impossibility,0.25,0.0,2,checked
memorably,0.0,0.125,2,unchecked
continuation,0.0,0.0,2,unchecked
fixed,0.0,0.0,2,unchecked
indiscernible,0.75,0.25,2,checked
mobility,0.125,0.5,1,unchecked
orderliness,0.125,0.375,2,unchecked
landed,0.0,0.0,2,unchecked
reliably,0.0,0.25,2,unchecked
sensible,0.0,0.5,1,unchecked
footless,0.0,0.0,2,checked
magnetise,0.0,0.0,2,unchecked
uselessness,0.25,0.375,0,checked
underdress,0.0,0.0,0,checked
wanted,0.0,0.0,2,unchecked
unblock,0.0,0.0,2,checked
stabilization,0.0,0.0,2,unchecked
incautiously,0.375,0.0,0,checked
sound,0.0,0.0,2,unchecked
impermissibility,0.625,0.125,0,checked
feelingly,0.25,0.0,2,unchecked
disenfranchisement,0.0,0.0,0,checked
columned,0.0,0.0,2,unchecked
unbelievingly,0.0,0.25,2,checked
uncooperative,0.625,0.0,0,checked
unpersuasiveness,0.5,0.125,0,checked
nazify,0.0,0.0,2,unchecked
productively,0.0,0.125,2,unchecked
congruousness,0.0,0.625,1,unchecked
uncheerfulness,0.75,0.125,0,checked
unfeelingly,0.0,0.125,0,checked
nonrandom,0.0,0.0,2,checked
perfection,0.5,0.0,0,unchecked
nontechnical,0.75,0.125,2,checked
saddle,0.0,0.0,2,unchecked
seasoned,0.0,0.0,2,unchecked
essential,0.0,0.125,2,unchecked
combustible,0.0,0.5,1,unchecked
civilly,0.0,0.0,2,unchecked
counterfactuality,0.625,0.25,2,checked
smoky,0.0,0.0,2,unchecked
synchronizing,0.0,0.0,2,unchecked
inconvertibility,0.625,0.25,2,checked
depreciate,0.0,0.0,0,checked
unreproducible,0.5,0.0,2,checked
documented,0.0,0.0,2,unchecked
toed,0.0,0.0,2,unchecked
temperance,0.0,0.25,2,unchecked
malleability,0.0,0.0,2,unchecked
irreconcilable,0.5,0.0,0,checked
unappetizingness,0.0,0.0,0,checked
unsigned,0.25,0.125,2,checked
on-line,0.0,0.0,2,unchecked
ungusseted,0.5,0.0,2,checked
skinned,0.0,0.0,2,unchecked
immediate,0.0,0.0,2,checked
unargumentative,0.75,0.0,2,checked
revocable,0.0,0.5,1,unchecked
unprofitability,0.625,0.125,0,checked
incontinent,0.0,0.0,0,checked
inevitable,0.625,0.0,2,checked
inconclusive,0.5,0.0,0,checked
testate,0.0,0.0,2,unchecked
oriented,0.0,0.0,2,unchecked
unmitigated,0.625,0.0,0,checked
unlikeliness,0.0,0.125,2,checked
unfastened,0.5,0.0,2,checked
financial,0.0,0.25,2,unchecked
receptive,0.0,0.0,2,unchecked
uninterestingness,0.5,0.125,0,checked
unpermissive,0.75,0.125,0,checked
characteristically,0.0,0.0,2,unchecked
insufficient,0.0,0.0,0,checked
immiscible,0.25,0.0,2,checked
untucked,0.5,0.0,2,checked
noneffervescent,0.0,0.0,2,checked
productive,0.0,0.625,1,unchecked
deoxidise,0.0,0.0,2,checked
rustless,0.0,0.0,1,checked
fathomable,0.0,0.5,1,unchecked
porous,0.125,0.0,2,unchecked
blended,0.0,0.0,2,unchecked
variableness,0.375,0.125,2,unchecked
nonconformist,0.625,0.0,2,checked
human,0.0,0.0,2,unchecked
atrophied,0.0,0.0,2,unchecked
steadiness,0.25,0.375,2,unchecked
shelled,0.0,0.0,2,unchecked
nonsmoker,0.0,0.0,2,checked
insecure,0.0,0.0,0,checked
purity,0.25,0.0,2,unchecked
alterable,0.0,0.5,1,unchecked
speaking,0.0,0.0,2,unchecked
germy,0.0,0.0,2,unchecked
inaction,0.125,0.0,0,checked
unconscious,0.375,0.0,2,checked
advertently,0.0,0.375,1,unchecked
advantageous,0.0,0.625,1,unchecked
utopian,0.0,0.0,2,unchecked
unbecomingness,0.25,0.5,2,checked
